id,year,month,day,latitude,longitude,name,magnitude
ak13846846,2016,8,16,65.8052,-145.6257,Alaska,1.2
ci37447695,2016,8,16,36.0395,-117.5301667,California,0.54
us10006e74,2016,8,16,-33.588,-72.0254,Chile,4.3
ci37144708,2016,8,16,35.457,-118.4063333,California,0.36
ci37447703,2016,8,16,33.7976667,-116.7736667,California,0.81
nc72678351,2016,8,16,36.57,-121.06116670000002,California,0.7
nn00556452,2016,8,16,37.9938,-118.0806,California,3.0
ci37447719,2016,8,16,32.1931667,-115.2223333,Mexico,3.05
ci37447751,2016,8,16,34.9951667,-118.1988333,California,1.31
us10006e88,2016,8,16,25.6641,125.6896,Japan,4.8
nc72678366,2016,8,16,37.364,-118.378,California,0.47
ci37447791,2016,8,16,33.633166700000004,-117.1535,California,1.1
nc72678371,2016,8,16,39.4118333,-123.3178333,California,1.75
ak13846867,2016,8,16,59.539,-152.8683,Alaska,1.9
uw61179877,2016,8,16,47.2848333,-122.2888333,Washington,1.45
ci37447807,2016,8,16,34.6355,-117.12283329999998,California,1.5
nn00556469,2016,8,16,39.3435,-119.918,Nevada,0.4
nc72678376,2016,8,16,38.831665,-122.7733307,California,0.75
ak13846870,2016,8,16,56.9786,-157.8265,Alaska,4.1
us10006e97,2016,8,16,36.9176,140.8047,Japan,4.4
uw61179887,2016,8,16,45.7955,-123.42766670000002,Oregon,1.35
ci37447831,2016,8,16,36.3976667,-117.8636667,California,1.0
pr16229010,2016,8,16,18.9803,-64.9235,U.S. Virgin Islands,2.9
pr16229011,2016,8,16,18.9006,-64.9185,U.S. Virgin Islands,2.1
pr16229012,2016,8,16,18.8649,-64.9045,U.S. Virgin Islands,1.5
ci37447839,2016,8,16,32.8911667,-116.20416670000002,California,1.82
pr16229013,2016,8,16,18.8183,-64.9,U.S. Virgin Islands,2.3
ci37447847,2016,8,16,34.2098333,-117.5625,California,1.05
uw61179902,2016,8,16,48.0833333,-121.92933329999998,Washington,1.69
pr16229014,2016,8,16,18.8568,-64.93,U.S. Virgin Islands,2.2
nc72678396,2016,8,16,36.0543333,-120.6423333,California,0.79
ci37447863,2016,8,16,33.4828333,-116.8015,California,0.6
ak13846913,2016,8,16,63.4439,-151.3407,Alaska,0.6
nc72678401,2016,8,16,38.8196678,-122.7618332,California,1.15
nc72678406,2016,8,16,38.8398323,-122.8291702,California,1.07
nc72678411,2016,8,16,38.7468333,-122.7368333,California,1.4
us10006ea0,2016,8,16,50.3009,142.3783,Russia,4.6
uw61179922,2016,8,16,49.347,-120.50216670000002,Canada,1.79
nc72678426,2016,8,16,39.3128333,-122.7765,California,1.98
uu60158687,2016,8,16,44.8756667,-110.7515,Montana,1.4
nm60155456,2016,8,16,36.0106667,-89.8756667,Missouri,1.7
nc72678431,2016,8,16,36.6996667,-121.332,California,2.45
nc72678436,2016,8,16,36.6945,-121.3365,California,3.07
ak13846955,2016,8,16,62.8102,-143.6481,Alaska,1.3
nc72678441,2016,8,16,36.6943333,-121.3271667,California,3.19
ci37144724,2016,8,16,35.9485,-117.6635,California,0.21
uw61179957,2016,8,16,44.3698333,-121.009,Oregon,1.8
ak13846957,2016,8,16,61.0944,-148.7588,Alaska,1.3
ci37447951,2016,8,16,33.759666700000004,-115.9105,California,0.82
us10006eav,2016,8,16,36.4665,70.8337,Afghanistan,4.5
nn00556501,2016,8,16,37.3186,-117.3758,Nevada,0.1
uw61179977,2016,8,16,47.6058333,-123.4665,Washington,0.81
ak13846968,2016,8,16,65.0514,-147.2051,Alaska,1.4
nc72678446,2016,8,16,36.0661667,-120.6295,California,0.77
ci37447999,2016,8,16,35.0418333,-117.6755,California,1.34
ak13846970,2016,8,16,57.645,-154.7716,Alaska,2.9
nc72678456,2016,8,16,37.4893333,-118.7855,California,2.53
uw61179992,2016,8,16,43.7218333,-121.26233329999998,Oregon,0.56
nn00556568,2016,8,16,37.0908,-116.1633,Nevada,0.5
uu60158697,2016,8,16,44.6851667,-110.992,Montana,0.46
us10006eb7,2016,8,16,2.8356,95.3322,Indonesia,4.8
us10006eb6,2016,8,16,18.451,145.7482,Northern Mariana Islands,4.9
us10006fsj,2016,8,16,-22.9386,173.2963,New Caledonia,4.5
ci37448039,2016,8,16,34.3015,-116.84116670000002,California,1.58
ak13846976,2016,8,16,60.2926,-148.5874,Alaska,1.8
ak13846993,2016,8,16,64.833,-148.766,Alaska,0.6
us10006fsk,2016,8,16,-7.3039999999999985,129.0343,Indonesia,4.1
nc72678481,2016,8,16,38.7963333,-122.7635,California,0.17
ak13846995,2016,8,16,64.0445,-152.2561,Alaska,1.0
nc72678501,2016,8,16,38.83466720000001,-122.77300259999998,California,0.84
us10006fsl,2016,8,16,-10.3197,161.4799,Solomon Islands,4.4
us10006ebd,2016,8,16,38.629,38.0224,Turkey,4.0
ci37448071,2016,8,16,34.938166700000004,-120.6563333,California,1.29
ci37448063,2016,8,16,33.774333299999995,-117.44216670000002,California,0.8
nn00556540,2016,8,16,38.2609,-118.7077,Nevada,0.2
ak13847014,2016,8,16,59.493,-153.0692,Alaska,1.8
nc72678526,2016,8,16,38.7306667,-122.915,California,1.42
us10006fsm,2016,8,16,-27.5498,-175.975,New Zealand,4.5
nc72678541,2016,8,16,38.8284988,-122.8036652,California,0.56
ak13847017,2016,8,16,61.6996,-149.6836,Alaska,1.3
ak13847019,2016,8,16,63.3449,-151.2248,Alaska,0.9
us10006ebf,2016,8,16,36.4559,-98.403,Oklahoma,2.6
us10006ebh,2016,8,16,-5.8054,145.5352,Papua New Guinea,4.5
us10006ebi,2016,8,16,36.4154,-97.3608,Oklahoma,2.5
us10006ebk,2016,8,16,36.2476,-98.4451,Oklahoma,4.1
ci37448079,2016,8,16,36.3965,-117.87366670000002,California,1.38
nn00556541,2016,8,16,41.9307,-119.6669,Oregon,1.2
nc72678556,2016,8,16,38.8365,-122.8106667,California,0.11
nc72678576,2016,8,16,38.5036667,-122.41016670000002,California,1.3
ak13847037,2016,8,16,59.8204,-152.9247,Alaska,1.5
us10006ebn,2016,8,16,37.3242,141.7046,Japan,4.5
nn00556544,2016,8,16,37.3747,-114.5706,Nevada,0.8
ak13847041,2016,8,16,60.0841,-152.6223,Alaska,2.0
nc71015557,2016,8,16,38.8365,-122.81716670000002,California,0.45
pr16230000,2016,8,16,19.0956,-64.8292,British Virgin Islands,2.1
ci37448095,2016,8,16,34.1826667,-117.3991667,California,0.57
nc72678606,2016,8,16,38.7553333,-122.713,California,1.41
nc72678621,2016,8,16,38.84616670000001,-122.8505,California,1.87
nc72678631,2016,8,16,38.8178333,-122.8178333,California,1.23
ci37448111,2016,8,16,37.208,-117.6098333,California,1.04
ak13847064,2016,8,16,62.9914,-150.7953,Alaska,1.5
nn00556545,2016,8,16,36.2649,-117.5229,California,0.3
ci37448119,2016,8,16,33.4878333,-116.4951667,California,0.32
nn00556517,2016,8,17,37.2149,-117.6147,California,0.8
ak13847067,2016,8,17,59.8484,-153.0934,Alaska,2.6
uu60158707,2016,8,17,44.6771667,-110.97566670000002,Montana,0.46
ci37448127,2016,8,17,34.0368333,-117.2271667,California,1.07
nc72678661,2016,8,17,38.7946667,-122.7235,California,1.54
pr16230001,2016,8,17,18.2896,-67.1439,Puerto Rico,1.9
nn00556519,2016,8,17,38.4818,-118.3725,Nevada,0.2
nc72678676,2016,8,17,38.8095016,-122.821167,California,0.88
ci37448135,2016,8,17,33.4925,-116.4746667,California,0.63
nn00556546,2016,8,17,38.459,-118.4004,Nevada,0.3
nc72678681,2016,8,17,37.5718333,-118.93533329999998,California,0.4
nn00556547,2016,8,17,37.3647,-117.079,Nevada,0.1
ci37448143,2016,8,17,32.8753333,-116.36983329999998,California,1.75
ci37448151,2016,8,17,35.9503333,-117.6576667,California,0.8
mb80165984,2016,8,17,43.4936667,-110.201,Wyoming,0.4
ci37448159,2016,8,17,34.0431667,-116.723,California,1.61
ak13847098,2016,8,17,65.4146,-144.6202,Alaska,1.1
nc72678686,2016,8,17,38.8383333,-122.8271667,California,1.5
ak13847099,2016,8,17,62.3109,-153.3351,Alaska,2.2
us10006ec4,2016,8,17,-10.3748,124.6186,Indonesia,4.8
nn00556522,2016,8,17,37.2252,-117.6105,California,0.7
ci37448167,2016,8,17,33.5015,-116.5325,California,0.63
nc72678691,2016,8,17,38.5761667,-122.4365,California,1.54
ci37448175,2016,8,17,32.2691667,-115.2331667,Mexico,2.33
hv61377321,2016,8,17,19.289,-155.3845,Hawaii,0.76
ak13847102,2016,8,17,63.2929,-151.4449,Alaska,0.9
nc72678696,2016,8,17,37.4861667,-118.793,California,0.85
nc72678701,2016,8,17,37.5203333,-118.8143333,California,0.6
pr16230002,2016,8,17,18.76,-67.46600000000001,Puerto Rico,2.6
hv61377436,2016,8,17,19.324333300000006,-155.15716669999995,Hawaii,0.69
nn00556525,2016,8,17,38.4661,-118.0318,Nevada,0.7
uu60158712,2016,8,17,41.7376667,-111.5863333,Utah,1.34
uu60009505,2016,8,17,41.7311667,-111.5961667,Utah,1.61
uu60009510,2016,8,17,41.74,-111.59,Utah,0.73
ak13847104,2016,8,17,63.395,-145.982,Alaska,1.2
ci37448183,2016,8,17,33.525,-116.4506667,California,0.57
nn00556555,2016,8,17,37.6026,-116.7971,Nevada,0.3
ak13847106,2016,8,17,68.5068,-147.1768,Alaska,1.2
ak13847108,2016,8,17,59.8484,-153.0934,Alaska,2.9
ci37448191,2016,8,17,35.3731667,-117.2306667,California,0.45
ak13847119,2016,8,17,65.6877,-145.1626,Alaska,1.1
nc72678706,2016,8,17,38.8056667,-122.8203333,California,0.55
ci37448199,2016,8,17,33.7678333,-115.9116667,California,1.11
nc72678711,2016,8,17,38.836834,-122.7748337,California,0.88
nc72678716,2016,8,17,36.65566670000001,-121.1955,California,0.92
ci37448207,2016,8,17,33.7068333,-116.719,California,0.53
ak13847120,2016,8,17,61.7494,-149.5775,Alaska,1.9
ak13847145,2016,8,17,60.4902,-151.624,Alaska,1.4
hv61377451,2016,8,17,19.3286667,-155.1438333,Hawaii,0.63
nn00556561,2016,8,17,39.9058,-120.7976,California,0.4
nn00557435,2016,8,17,41.2112,-116.6457,Nevada,1.6
ak13847148,2016,8,17,63.4794,-147.5383,Alaska,1.0
ci37448215,2016,8,17,33.6888333,-116.7541667,California,0.8
ci37448223,2016,8,17,33.0331667,-116.424,California,0.49
ak13847150,2016,8,17,62.9238,-156.0454,Alaska,1.4
nc72678726,2016,8,17,39.0113333,-123.0396667,California,1.27
ak13847152,2016,8,17,60.1998,-152.4304,Alaska,1.4
nn00556567,2016,8,17,37.2215,-117.6121,California,0.1
ak13847154,2016,8,17,62.2,-149.9999,Alaska,1.2
nc72678736,2016,8,17,38.8141667,-122.8143333,California,1.3
ak13847157,2016,8,17,60.0834,-152.1054,Alaska,1.4
nc72678751,2016,8,17,38.8168333,-122.8178333,California,1.36
mb80165994,2016,8,17,44.6908333,-111.82316670000002,Montana,1.28
nc72678756,2016,8,17,38.8058333,-122.8213333,California,1.45
ak13847160,2016,8,17,60.9149,-151.4737,Alaska,1.8
ci37448239,2016,8,17,35.9075,-117.6936667,California,0.73
nc72678761,2016,8,17,38.8096657,-122.8218307,California,0.88
nc72678766,2016,8,17,35.4416667,-120.7258333,California,1.2
ak13847164,2016,8,17,63.78100000000001,-147.6255,Alaska,1.9
ak13847168,2016,8,17,60.8494,-150.4104,Alaska,2.0
ak13847175,2016,8,17,61.3486,-149.3744,Alaska,1.4
nn00556527,2016,8,17,37.1898,-117.2397,Nevada,0.3
nc72678776,2016,8,17,39.0841667,-123.132,California,1.52
nn00556528,2016,8,17,36.4646,-114.8626,Nevada,2.0
ak13847179,2016,8,17,62.9412,-150.1864,Alaska,2.5
nn00556551,2016,8,17,39.11,-119.9696,California,0.3
ak13847189,2016,8,17,64.749,-147.1305,Alaska,0.6
us10006ejt,2016,8,17,-16.52,-71.74,Peru,4.3
us10006ejj,2016,8,17,-11.61,-76.95,Peru,4.2
ci37448279,2016,8,17,33.0385,-116.41316670000002,California,0.85
nc72678786,2016,8,17,40.2963333,-124.499,California,2.67
nc71015547,2016,8,17,38.8355,-122.784,California,1.59
nm60155466,2016,8,17,36.2053333,-89.4711667,Tennessee,1.6
uw61180242,2016,8,17,48.5983333,-122.6636667,Washington,1.14
us10006eer,2016,8,17,-27.8985,-71.3277,Chile,4.6
us10006eet,2016,8,17,-19.7671,-175.5456,Tonga,4.6
nc72678801,2016,8,17,37.6445,-118.9526667,California,0.27
ak13847217,2016,8,17,61.7496,-149.6831,Alaska,1.0
us10006eew,2016,8,17,35.6867,-97.1082,Oklahoma,4.0
nc72678806,2016,8,17,37.462,-118.5156667,California,1.05
ci37448343,2016,8,17,33.7145,-116.6906667,California,0.68
ak13847255,2016,8,17,59.3069,-152.6506,Alaska,3.1
ak13847268,2016,8,17,59.9219,-154.2082,Alaska,2.3
ak13847274,2016,8,17,60.9961,-151.0309,Alaska,1.4
uu60158737,2016,8,17,37.8618333,-112.5271667,Utah,1.36
ak13847277,2016,8,17,60.1695,-141.3316,Alaska,1.3
uw61180292,2016,8,17,47.7111667,-121.54233329999998,Washington,0.84
us10006efk,2016,8,17,-4.5952,149.6539,Papua New Guinea,4.9
us10006efq,2016,8,17,-4.6014,149.6447,Papua New Guinea,4.8
us10006ehi,2016,8,17,35.6715,-97.0859,Oklahoma,2.5
nc72678826,2016,8,17,37.606,-118.8803333,California,0.16
nc72678831,2016,8,17,38.8466667,-122.7896667,California,1.09
us10006ft9,2016,8,17,-20.4502,168.2209,New Caledonia,4.4
ak13847330,2016,8,17,63.3417,-151.5587,Alaska,1.0
nc72678851,2016,8,17,38.8461685,-122.7898331,California,1.07
us10006egg,2016,8,17,50.3253,142.3239,Russia,4.6
nc72678871,2016,8,17,38.7586667,-122.735,California,0.46
ci37448455,2016,8,17,33.9538333,-116.8025,California,0.78
nc72678876,2016,8,17,37.4933333,-118.8246667,California,0.63
us10006ek2,2016,8,17,9.6321,-84.1335,Costa Rica,4.6
us10006fta,2016,8,17,-32.0265,179.8177,New Zealand,4.2
us10006egr,2016,8,17,7.7908,-82.0387,Panama,4.8
hv61377731,2016,8,17,19.2905,-155.38666669999995,Hawaii,1.02
ci37448503,2016,8,17,36.6246667,-116.9501667,California,0.98
nc72678886,2016,8,17,37.4285,-119.04666670000002,California,1.01
ak13847487,2016,8,17,61.3994,-150.4176,Alaska,1.4
ci37448567,2016,8,17,36.1065,-117.6635,California,1.37
nc72678916,2016,8,17,38.7913333,-122.7463333,California,1.1
pr16230003,2016,8,17,19.1072,-64.7865,British Virgin Islands,2.8
ak13847504,2016,8,17,62.9477,-149.9584,Alaska,1.9
ci37448615,2016,8,17,33.9701667,-116.9166667,California,0.98
nc72678931,2016,8,17,38.8223333,-122.81466670000002,California,0.64
nc72678951,2016,8,17,38.8149986,-122.8208313,California,0.89
ak13847513,2016,8,17,63.519,-146.9744,Alaska,1.4
ci37448679,2016,8,17,35.3055,-118.4945,California,1.15
ci37448695,2016,8,17,33.27,-116.10833329999998,California,1.52
ak13847550,2016,8,17,63.1449,-148.7834,Alaska,0.8
nn00556576,2016,8,17,38.6655,-118.7732,Nevada,0.4
ci37448719,2016,8,17,33.662,-116.7275,California,0.39
ak13847579,2016,8,17,63.1966,-150.997,Alaska,0.9
pr16230004,2016,8,17,19.1217,-64.5569,British Virgin Islands,1.9
ci37448751,2016,8,17,33.6715,-116.7295,California,0.85
ci37448759,2016,8,17,33.587,-116.6021667,California,0.52
ci37448767,2016,8,17,33.5861667,-116.601,California,0.85
us10006ehv,2016,8,17,36.2723,-97.5663,Oklahoma,2.9
ci37448791,2016,8,17,35.9608333,-117.9201667,California,0.28
nc72679011,2016,8,17,39.6275,-121.54833329999998,California,2.28
ci37448799,2016,8,17,33.6258333,-117.16016670000002,California,0.91
mb80166024,2016,8,17,46.0001667,-112.47,Montana,1.45
ci37448807,2016,8,17,33.2721667,-116.1038333,California,1.31
ak13847638,2016,8,17,62.9998,-150.22,Alaska,1.5
us10006ein,2016,8,17,-55.7009,-26.9098,South Georgia and the South Sandwich Islands,4.6
uw61180422,2016,8,17,45.8161667,-122.6191667,Washington,1.96
us10006eit,2016,8,17,35.6709,-97.0902,Oklahoma,2.8
mb80166034,2016,8,17,45.9263333,-111.4373333,Montana,1.21
uw61180432,2016,8,17,46.59766670000001,-119.8601667,Washington,1.21
nn00556598,2016,8,17,38.3101,-118.6906,Nevada,0.2
ci37448863,2016,8,17,33.0498333,-114.9805,Mexico,1.47
ci37448879,2016,8,17,33.9688333,-116.91866670000002,California,0.95
ci37448903,2016,8,17,33.9716667,-116.9228333,California,0.81
nc72679081,2016,8,17,36.9713333,-121.6285,California,1.36
uw61180447,2016,8,17,46.2348333,-123.1413333,Washington,1.65
ci37448943,2016,8,17,34.8493333,-118.78383329999998,California,1.17
nn00556592,2016,8,17,37.1506,-116.2095,Nevada,1.4
ci37448967,2016,8,17,33.5033333,-116.43966670000002,California,0.44
ak13847780,2016,8,17,67.5789,-148.3773,Alaska,1.0
hv61377861,2016,8,17,19.2873333,-156.4265,Hawaii,3.43
ci37448975,2016,8,17,33.8716667,-117.51533329999998,California,0.7
ak13847784,2016,8,17,62.9958,-151.1002,Alaska,1.1
uw61180472,2016,8,17,49.0446667,-121.66266670000002,Canada,2.56
pr16230005,2016,8,17,17.919,-65.642,Puerto Rico,2.9
ci37448999,2016,8,17,33.497,-116.4851667,California,0.64
ak13847785,2016,8,17,62.9914,-150.7953,Alaska,1.7
ci37449015,2016,8,17,33.878666700000004,-117.206,California,0.94
ak13847787,2016,8,17,59.7957,-152.7079,Alaska,2.1
ci37449023,2016,8,17,36.3933333,-117.8653333,California,1.26
us10006ekj,2016,8,17,-15.9754,173.5901,Fiji region,5.0
hv61377926,2016,8,17,19.297,-156.4768333,Hawaii,2.32
us10006ekl,2016,8,17,-15.8859,173.4863,Fiji region,5.2
us10006ekp,2016,8,17,8.6099,-70.6286,Venezuela,4.8
nc72679136,2016,8,17,38.8201667,-122.76583329999998,California,0.23
us10006eks,2016,8,17,30.5023,66.435,Pakistan,4.4
nc72679141,2016,8,17,38.7626667,-122.7318333,California,0.38
ak13847886,2016,8,17,61.2774,-152.4969,Alaska,2.2
uw61180497,2016,8,17,47.286,-122.06166670000002,Washington,1.21
uw61180502,2016,8,17,49.419,-120.5011667,Canada,2.25
ak13847892,2016,8,17,64.9546,-147.3372,Alaska,1.2
uw61180507,2016,8,17,46.3178333,-122.24,Washington,0.66
ci37449055,2016,8,17,33.3313333,-116.8415,California,0.91
ci37449063,2016,8,17,33.9668333,-116.9145,California,0.47
nc72679176,2016,8,17,38.801,-122.7705,California,0.9
nc72679181,2016,8,17,38.8228333,-122.844,California,2.41
us10006el4,2016,8,17,-27.4841,-70.8263,Chile,4.3
nc72679196,2016,8,17,40.1486667,-121.0355,California,1.99
nc72679206,2016,8,17,37.5608333,-118.9941667,California,0.29
pr16231000,2016,8,17,18.7893,-65.0634,U.S. Virgin Islands,2.1
us10006el7,2016,8,17,-7.4171,128.1539,Indonesia,4.4
ak13848087,2016,8,17,64.3712,-148.11,Alaska,0.9
hv61378096,2016,8,17,19.2093334,-155.4640045,Hawaii,1.77
pr16231001,2016,8,17,19.0709,-68.8563,Dominican Republic,1.9
ak13848100,2016,8,17,60.0638,-153.1068,Alaska,0.9
ci37449087,2016,8,17,35.5725,-118.3083333,California,1.52
nc72679226,2016,8,17,37.4481667,-118.5771667,California,0.87
nc72679231,2016,8,17,36.27766670000001,-120.8461667,California,1.89
ak13848192,2016,8,17,62.8975,-150.4963,Alaska,1.6
ci37449135,2016,8,17,33.2595,-116.38016670000002,California,1.01
pr16231002,2016,8,17,19.5396,-67.5757,Puerto Rico,2.7
ak13848196,2016,8,17,60.6152,-145.207,Alaska,2.2
nc72679291,2016,8,17,38.8251667,-122.8053333,California,0.46
ci37449143,2016,8,17,32.965166700000005,-116.42083329999998,California,0.85
ci37449151,2016,8,17,33.5196667,-116.51833329999998,California,0.45
uw61180572,2016,8,17,46.199,-122.1805,Washington,0.46
ak13848199,2016,8,17,63.5793,-147.5298,Alaska,1.2
ci37449159,2016,8,17,33.9323333,-116.8341667,California,0.96
ak13848201,2016,8,17,61.4498,-150.2091,Alaska,1.6
pr16231003,2016,8,17,17.801,-66.6222,Puerto Rico,2.2
uw61180577,2016,8,17,47.84616670000001,-122.7198333,Washington,1.04
nc72679316,2016,8,17,37.5855,-118.93616670000002,California,0.27
ak13848204,2016,8,17,59.8907,-152.939,Alaska,2.4
ci37449167,2016,8,17,34.2285,-117.44566670000002,California,1.21
nn00556691,2016,8,17,39.5691,-119.0648,Nevada,1.0
pr16231004,2016,8,17,18.19,-64.9365,U.S. Virgin Islands,2.4
us10006elr,2016,8,17,-22.4555,172.3937,New Caledonia,5.0
pr16231005,2016,8,17,19.0109,-65.0335,U.S. Virgin Islands,3.0
ci37449175,2016,8,17,36.3993333,-117.8653333,California,3.54
ci37449191,2016,8,17,36.3978333,-117.87166670000002,California,1.64
uw61180597,2016,8,17,46.8945,-121.94566670000002,Washington,0.66
pr16231006,2016,8,17,18.6676,-67.5,Puerto Rico,2.7
nc72679351,2016,8,17,38.8175011,-122.8241653,California,0.88
ci37449199,2016,8,17,34.0458333,-117.512,California,1.57
ak13848211,2016,8,18,65.4196,-144.7398,Alaska,1.2
ci37449207,2016,8,18,36.3951667,-117.8663333,California,2.02
ak13848213,2016,8,18,60.0628,-138.5516,Alaska,3.1
ak13848218,2016,8,18,60.6018,-141.0099,Alaska,2.4
nc72679371,2016,8,18,38.8176667,-122.777,California,0.51
nc72679376,2016,8,18,39.3036667,-122.78516670000002,California,1.35
ak13848330,2016,8,18,62.3359,-149.1563,Alaska,2.2
ak13848335,2016,8,18,62.2793,-149.4578,Alaska,2.1
ci37449215,2016,8,18,33.7638333,-115.9165,California,1.56
nn00556660,2016,8,18,38.267,-118.7349,Nevada,1.4
us10006em9,2016,8,18,-19.8593,148.7255,Australia,5.7
ci37449223,2016,8,18,32.600666700000005,-117.0703333,California,2.63
ak13848339,2016,8,18,59.7957,-152.7079,Alaska,2.1
ci37449231,2016,8,18,34.124,-117.4241667,California,0.79
nc72679416,2016,8,18,36.8916667,-121.31383329999998,California,1.59
ci37449247,2016,8,18,33.2216667,-116.73716670000002,California,0.94
ci37449255,2016,8,18,36.398,-117.8705,California,1.73
ci37449263,2016,8,18,33.3691667,-116.298,California,0.72
ci37449271,2016,8,18,36.3958333,-117.87716670000002,California,1.21
ci37449287,2016,8,18,36.40266670000001,-117.88316670000002,California,0.96
ci37449279,2016,8,18,33.6775,-116.9213333,California,0.75
ci37449295,2016,8,18,33.17,-116.004,California,1.3
ci37449303,2016,8,18,33.9421667,-116.8448333,California,0.48
nc72679426,2016,8,18,38.8426666,-122.8341675,California,0.79
ci37449311,2016,8,18,33.9418333,-116.8361667,California,1.25
ak13848471,2016,8,18,64.9728,-153.8368,Alaska,1.5
uw61180717,2016,8,18,46.8573333,-121.742,Washington,0.67
ak13848587,2016,8,18,59.5366,-152.3193,Alaska,3.1
ak13848600,2016,8,18,60.1832,-141.3356,Alaska,1.3
hv61378346,2016,8,18,19.218500100000004,-155.4701691,Hawaii,1.89
ak13848612,2016,8,18,60.8877,-147.5968,Alaska,1.8
ci37449319,2016,8,18,33.1668333,-116.00083329999998,California,1.17
mb80166049,2016,8,18,47.48,-115.8041667,Idaho,1.91
nc72679436,2016,8,18,37.8293333,-122.583,California,1.42
us10006en1,2016,8,18,73.2809,6.3606,Greenland Sea,4.5
ci37449327,2016,8,18,32.8315,-115.62,California,1.86
us10006en5,2016,8,18,15.2341,-91.832,Guatemala,4.4
ci37449335,2016,8,18,34.8308333,-118.9485,California,1.17
ci37144748,2016,8,18,34.8253333,-118.9521667,California,1.09
ci37449343,2016,8,18,34.001999999999995,-116.93616670000002,California,0.78
us10006en6,2016,8,18,-6.2447,149.9791,Papua New Guinea,5.2
nc72679446,2016,8,18,38.5748333,-122.43616670000002,California,2.0
us10006fj5,2016,8,18,43.1374,-71.7396,New Hampshire,1.5
ci37449351,2016,8,18,34.1536667,-117.4585,California,0.7
ak13848872,2016,8,18,64.391,-149.3808,Alaska,0.8
ci37449359,2016,8,18,34.0468333,-117.513,California,1.2
pr16231007,2016,8,18,18.8083,-65.0065,U.S. Virgin Islands,1.9
pr16231008,2016,8,18,18.7612,-65.0562,U.S. Virgin Islands,2.2
nc72679456,2016,8,18,38.825,-122.7888333,California,1.27
hv61378446,2016,8,18,19.7821667,-155.401,Hawaii,1.76
nc72679461,2016,8,18,39.3135,-122.77566670000002,California,2.45
nc72679466,2016,8,18,39.3168333,-122.7883333,California,2.28
ci37449367,2016,8,18,33.678000000000004,-116.7815,California,0.8
ak13848904,2016,8,18,59.7559,-136.7016,Alaska,1.5
nn00556672,2016,8,18,37.4916,-118.7964,California,0.1
pr16231009,2016,8,18,18.9235,-67.4197,Puerto Rico,2.9
nn00556682,2016,8,18,38.4902,-118.4365,Nevada,0.4
ak13849034,2016,8,18,61.4071,-146.5517,Alaska,1.5
nc72679471,2016,8,18,35.9658333,-120.5151667,California,0.59
nc72679481,2016,8,18,35.9655,-120.5146667,California,0.33
nc72679486,2016,8,18,37.5661667,-118.8496667,California,0.49
ak13849058,2016,8,18,63.5754,-147.3055,Alaska,1.3
nn00556705,2016,8,18,37.6041,-116.785,Nevada,0.2
mb80166054,2016,8,18,46.7681667,-113.6551667,Montana,0.67
pr16231010,2016,8,18,17.9015,-67.0917,Puerto Rico,2.5
ci37449375,2016,8,18,34.0515,-117.1353333,California,0.74
ci37449383,2016,8,18,34.1611667,-116.8063333,California,1.64
us10006ent,2016,8,18,-7.4322,128.2373,Indonesia,5.4
nc72679496,2016,8,18,38.8264999,-122.7825012,California,0.78
nn00556683,2016,8,18,39.6873,-119.3745,Nevada,0.1
ak13849341,2016,8,18,63.1418,-151.5481,Alaska,0.8
ak13849343,2016,8,18,68.547,-146.7591,Alaska,1.0
ci37449391,2016,8,18,33.4495,-116.6396667,California,1.33
hv61378656,2016,8,18,19.2051667,-155.45233330000005,Hawaii,2.0
pr16231011,2016,8,18,17.912,-67.0302,Puerto Rico,1.8
nn00556685,2016,8,18,40.1363,-120.1964,California,0.4
nn00556706,2016,8,18,38.32,-118.1394,Nevada,0.4
ci37449423,2016,8,18,33.3505,-116.8825,California,0.77
nn00556709,2016,8,18,38.3356,-118.1436,Nevada,0.4
uu60158812,2016,8,18,38.2165,-112.2635,Utah,1.17
uw61180827,2016,8,18,46.5395,-121.61383329999998,Washington,2.77
nc72679516,2016,8,18,38.8311653,-122.8046646,California,0.56
ci37449455,2016,8,18,33.9963333,-116.8195,California,0.72
nn00556711,2016,8,18,39.0738,-119.9332,Nevada,0.1
nn00556712,2016,8,18,38.6459,-118.7934,Nevada,0.8
hv61378761,2016,8,18,19.383,-155.2365,Hawaii,0.71
uu60158817,2016,8,18,37.685,-113.0005,Utah,1.02
ci37449463,2016,8,18,36.394,-117.876,California,1.55
ak13849702,2016,8,18,63.1512,-150.2971,Alaska,1.6
nn00556677,2016,8,18,35.97400000000001,-116.7837,California,1.1
nc72679536,2016,8,18,38.80250170000001,-122.7689972,California,0.88
ak13849868,2016,8,18,62.9849,-149.885,Alaska,1.6
us10006eqh,2016,8,18,-28.1446,-176.3559,New Zealand,5.0
nc72679551,2016,8,18,38.8238335,-122.8444977,California,0.96
ci37449487,2016,8,18,34.3438333,-116.8865,California,1.18
us10006eqw,2016,8,18,-20.3507,-176.00799999999995,Tonga,4.7
nc72679561,2016,8,18,37.5683333,-118.93283329999998,California,0.59
nn00556713,2016,8,18,38.257,-118.7256,Nevada,0.2
ci37449503,2016,8,18,33.9746667,-116.9135,California,0.97
nc72679576,2016,8,18,38.8133316,-122.8203354,California,1.17
